income,expenses,emi,savings,stress_score
16971,13734,9959,20682,57.842790642861345
40316,6992,7762,75203,7.045961900982238
112977,23941,40578,307473,11.354567743877071
79044,65646,30703,263295,40.407178280451404
55153,35765,28572,85095,45.43098290210868
110141,37319,60299,193929,30.036634858953523
45813,29467,1297,155240,16.349726060288564
138438,33605,876,675104,0.0
140971,27224,69428,388808,15.565470912457172
104513,21593,3433,524519,0.0
76049,55188,41052,124702,49.678102276164054
124540,74627,41678,546877,21.39140035330015
95050,40726,12713,363547,7.649500263019469
22545,13614,13007,78649,35.82767797737857
84276,16835,32063,157543,15.859260050310883
148057,106716,47536,84890,46.01464300911135
134871,11286,20353,738363,0.0
111247,7018,1304,34491,2.072909831276349
23321,18119,5915,59591,36.216071352000334
70127,42337,11779,154930,25.858228642320363
83278,49056,21799,90983,34.461022118686806
73190,15579,30225,431369,2.161497472332286
112370,7232,14802,416863,0.0
141111,9977,73622,45078,22.807151816654972
119315,51694,46089,618090,12.114025897833464
76684,39350,194,55314,22.151817849877418
28390,8761,16274,10164,36.568862275449106
127824,80498,26020,344834,26.141647890849917
48676,33087,13968,252771,20.465321719122365
94867,36371,34152,124784,26.99263178976883
100539,70307,60181,581462,33.90838381125732
74827,12275,37652,278772,9.701979232095361
85641,35891,31778,209800,23.547950164056935
97289,85562,11086,577349,23.53107751133222
72056,6423,32858,31276,20.526951260131014
46710,10451,11373,134410,6.538642688931706
50258,28882,24110,72249,40.73490787536312
21896,13289,11865,78082,34.190719766167334
56934,10874,34033,61880,28.025784241402327
66018,17652,20512,276270,4.873367869368959
115748,54181,29730,175359,26.103733973805166
96167,12120,26122,506810,0.0
143357,22118,77957,274252,19.90080707604093
114740,74763,55069,490145,30.418206379640928
144299,17109,33842,479531,0.0
104995,55040,19677,159746,26.09981427687033
92033,7608,22441,125060,7.092455966881444
77052,61470,37296,395014,34.2501168042361
140082,101082,37261,147812,41.44344027069859
24688,21471,9781,108562,37.345268956578096
27144,26721,3994,26911,50.14938844680224
110106,13689,12077,474698,0.0
111087,37877,56022,298375,23.79085761610269
124497,98979,534,293368,28.1409993815112
98776,75914,58575,444915,39.626275613509364
64067,13302,3732,234636,0.0
116513,30970,49078,579284,5.2800974998497985
91998,5262,20249,148056,3.6172525489684553
44927,32042,14004,132784,33.35054644200592
40609,26092,20696,218653,27.511512226353766
130293,50432,72295,150867,35.758367679000415
74466,39169,20208,359140,13.040447989686566
23724,22555,1030,21415,44.75952621817569
70953,37109,16256,152144,24.593322340140652
49524,40186,21961,70234,51.21900492690413
45437,40449,19956,90880,52.078482294165546
149829,41055,53413,211171,20.91327446622483
134447,29014,45290,187,24.25762568149531
20366,5762,7535,110114,3.945300991849159
141805,32639,7459,333615,1.8492648355135586
54016,37166,27212,284639,29.553835900473942
96071,52622,13763,57234,30.138647458650375
44000,8343,16439,163837,5.807386363636365
147755,128530,66063,108772,57.6979459239958
57137,10048,20024,138530,10.688520573358769
72371,63236,17434,191668,40.08262978264774
139544,81975,9696,97431,28.660744997993465
49032,46261,15687,197768,39.80441344428129
120239,6595,11341,304398,0.0
138929,19629,71108,459208,11.01087605899416
116934,111765,57368,653660,42.41384028597329
33281,17956,3213,41564,24.59361197079415
95709,71355,1396,487242,12.860493788462946
100726,45058,28027,318367,17.692998828505047
37498,20630,9123,61513,29.037682009707186
141009,31767,10652,402763,0.00436142373891002
56014,54828,15332,171183,44.60965115863892
120475,36440,42707,340908,15.154513384519607
101949,7210,56297,204004,15.61918214008965
116854,44519,6149,693890,0.0
39892,10783,21482,200643,10.055399578862932
88319,49681,28721,511963,16.133731133731132
78380,29800,16899,163158,17.22595049757591
89835,15142,48191,405239,7.330606111203874
48459,32044,14265,218436,22.299676014775383
35720,28788,11492,105017,38.465705487122065
115174,87177,10647,678120,16.543490718391304
21923,13899,5340,100408,18.542626465356012
91595,91083,36421,174825,56.082373492002844
66448,57321,30697,43561,58.33320792198411
55989,24776,23068,284792,13.606154780403287
53952,33741,3519,162494,18.81932087781732
108241,8405,1780,232811,0.0
60702,60384,18487,198673,45.55558301209185
31488,10003,6113,95875,8.425273119918698
35367,28291,19189,147336,40.869454576299944
70791,40783,27535,144143,34.18280572389146
17052,9883,3386,93523,11.92176870748299
55789,45574,23480,259362,34.43492444747173
138747,91134,29875,277499,31.4544098250773
27189,8142,13598,152412,9.978116149913568
114883,94324,66141,485887,42.934159100998414
108299,17675,46952,535573,0.7753072512211538
42701,15679,17163,157893,15.948221353129899
68151,25628,25885,42417,30.88311250018342
127362,13091,6957,557557,0.0
60185,47488,11026,198408,30.296585527955468
127666,102077,18709,445722,28.383438033618976
93383,47232,54148,170483,39.35518242078322
48672,20964,15033,259903,8.8905325443787
62140,36216,18341,369130,15.946894110074027
44878,42646,12133,23837,55.67170996924997
46649,39182,14767,209831,32.16842804776094
56141,13178,1526,184730,0.0
112223,25772,5029,156632,6.296392005203924
30632,9908,5611,102308,6.800078349438497
97766,57257,29939,574361,16.531923163471966
129723,24799,21090,659828,0.0
140058,13284,42520,771952,0.0
98780,43292,48067,531285,16.377606802996553
108354,35163,61710,283666,25.917086586558874
117655,29444,43315,367878,11.605201648888698
146648,26911,73893,747243,4.330573891222521
96146,64828,38392,392232,29.28795789736442
91983,30131,1642,211993,5.569126903884412
128602,23716,21127,411184,0.0
68677,65002,13115,297763,33.284578534298234
62056,16607,12690,245462,1.7829057625370623
133667,109136,1694,429317,25.2715703950863
33629,5529,2075,174388,0.0
111040,30233,5955,34488,14.205781700288185
79436,64321,39838,279818,42.93368246135253
40962,9103,7322,33193,14.209877447390266
65089,25863,23108,319035,9.560678455653033
74102,51958,13989,131443,33.74058729858843
147369,136445,7033,515165,30.723863227680177
38788,35618,4499,28656,46.85933793956894
35699,13347,9909,91230,17.018964116641925
86897,16818,20218,439605,0.0
120671,112141,51590,399438,47.01593589180499
115066,110906,28802,258818,46.95818052248275
32662,32095,7385,144479,36.058875757761314
82992,62659,5204,49742,37.26142278773858
48918,31488,17510,53708,41.01271515597531
55597,23483,9312,233548,6.814936057700958
81384,6890,25150,356055,0.0
79944,7943,39566,193541,12.659924447112981
134733,120444,3327,301553,34.49425901597975
15699,13247,4631,56951,35.85164660169438
87440,19918,36465,248700,13.849496797804207
57637,42072,7428,188767,25.276905460034357
86409,74814,50742,215829,54.291046071589754
136432,75880,78488,556104,30.440072710214604
77723,8476,34141,202623,9.988356085071342
87888,80057,43649,356643,45.12100628072092
37950,13059,7175,161952,3.430566534914359
143709,60442,52555,131694,31.075506753230485
125876,112495,32139,662820,29.897756522291786
134082,60525,20238,450813,11.796549872466102
82416,55026,217,25929,31.9153441079402
133476,84341,78222,571299,33.634773292576945
60420,5666,128,211636,0.0
38603,25112,20991,230626,29.276610626117133
23332,14841,2880,1523,36.415009429110235
59494,32177,3451,251621,8.215702423773827
48235,38215,7678,100176,35.5963511972634
89557,41131,42560,342372,22.857956385318847
33013,26591,6729,92105,34.47687274709963
124089,100502,67665,162933,55.74253157008276
128936,80673,617,342150,18.207327666439163
71846,8360,16913,55669,11.360061798847536
120279,6437,17704,667912,0.0
107800,90059,43290,435727,37.624443413729125
130729,91563,19473,229215,32.211636285751446
32004,5220,14345,3725,25.502280964879393
140577,73803,78670,182223,42.15365956024101
128739,25150,38602,503762,2.1964595033362038
55973,27966,7442,324976,5.299966055062264
30502,14661,13817,7077,40.992230017703754
98354,35867,9480,565470,0.0
140422,110564,46871,800372,27.71994416829272
34319,9696,5174,117417,3.050059733675223
91462,74762,46596,385301,40.18537753383919
27418,23870,8544,54063,46.13556787511854
72712,36227,13960,5267,32.22872428209924
86774,55344,50108,222161,42.18677253555212
69830,21124,6049,233280,1.8868681082629237
143533,140997,49647,11937,62.536455031247165
38654,16973,9992,125201,16.099886169607284
116483,87804,19168,555077,20.44534395577037
28686,8997,14021,142945,10.31740221710939
45968,10217,807,65069,4.737752349460496
118462,19855,58816,141749,22.257306140365685
62725,38746,658,119816,21.75432443204464
79769,25292,31677,390544,7.257957351853477
109533,31337,27824,202991,15.199574557439313
72074,42584,9574,127655,25.999458889474706
77609,23132,45109,445191,13.152276153538892
47839,37058,1624,252043,15.089884822007143
33583,24086,7119,173843,19.339695679361583
71305,58220,21399,199900,38.811584040389874
27013,18100,15939,107120,37.276866693814085
51681,20376,29947,103326,32.89506781989513
63943,38741,23573,277938,23.30638224668846
116774,60347,12244,458740,10.391097333310498
59389,44127,33472,315704,34.695061375002105
78260,64136,23942,111194,46.109251213902375
44383,38140,3093,95726,34.97037153865219
55336,6644,8144,191886,0.0
137819,52290,55564,681354,10.378032056537918
55178,51600,30105,214561,49.13905904527167
48181,17461,26563,225677,16.75318071438949
76171,7571,11715,1389,11.030510299195232
19186,17770,2385,100614,26.28218492650891
149187,144519,29198,569696,37.17073203429253
110661,75262,23950,80057,39.04550835434345
73682,17873,28516,184372,15.097717217230805
65960,65064,31516,116989,59.56481200727714
16112,8582,1029,600,29.00074478649454
39388,35957,1129,176964,24.32695237128059
144368,125664,70566,232812,55.01066718386346
64529,60672,24092,43455,58.57839111097336
66628,54902,22422,299660,32.17386083928678
73236,23614,29006,365715,6.99608116226992
109562,74569,35290,649918,21.914532410872383
57225,18001,33597,89002,31.435910878112715
59236,37901,21809,98310,38.420217435343375
146163,123634,34004,46213,50.01809623502528
122730,51396,64818,297629,29.938686547706354
148397,68792,25770,883979,5.124598206163199
136863,68859,19349,380472,16.911436984429685
72443,23082,25495,154213,19.36467291525751
38373,16888,10240,569,32.60508691006697
141051,127578,15473,724161,24.611984317729046
89945,17980,43770,125829,22.465451109011063
34936,17566,14961,143457,21.738464621021294
61955,46952,23652,16114,51.861996610443065
65042,41853,25587,102787,40.007917960702315
59407,26812,34301,11770,44.67133502785867
40237,11375,5504,68780,11.059721152173374
146251,13278,35778,160473,8.838606231752262
66194,38190,18444,144768,29.05731637308518
130697,47078,47825,251291,23.033772772137077
145438,96199,9711,257397,26.893968563924147
122092,60823,35228,109305,31.9737984470727
128198,31739,42473,136975,20.28888906223186
131078,21174,54937,738121,0.0
55263,8272,11827,150529,2.4254021678157187
143891,119082,73195,509201,44.03260106608475
58254,18594,27872,122959,24.54397981254506
17735,8813,6691,4459,38.68029320552579
36953,11273,15933,162693,10.486428706735587
64358,8553,16781,260839,0.0
23058,18300,5696,88349,30.40571602047012
36853,5612,1569,46615,2.992565055762082
28325,23647,1836,159488,19.335039717563994
128138,108106,32249,391234,36.984266962181394
59306,7119,34992,61434,24.42349846558527
22137,20369,5335,6845,54.10060080408366
97805,35381,11924,408648,2.0732068912632293
109530,71316,42152,595341,22.949237651784898
39452,36656,23519,87242,59.24541214640576
133504,90775,8028,607275,13.658729326462126
125934,125021,69027,564674,49.142884368002285
103060,47893,29189,426279,13.883320395885892
50927,7326,25004,146122,12.48551848724645
108544,92030,31005,436082,33.73092939268868
104360,89036,40071,243580,46.34668455346876
79752,34162,42728,259918,26.552688333834894
88672,11154,4132,321407,0.0
115004,24633,29500,267816,9.326371256651942
82844,17991,41466,434524,5.879605040799575
124149,25463,58521,149706,23.080814182957578
55536,35264,32584,59933,49.82164721982138
33447,14257,16885,154307,18.438574461087697
38596,9603,16570,219168,4.613172349466268
36340,27601,21313,29329,57.40024766097963
70107,69391,32173,327253,44.50632604447487
37358,17534,14627,195961,14.128968360190584
76558,62010,31091,136997,47.79585412367094
118115,114600,52040,180358,58.50069847182831
108210,106807,10703,450347,32.49916828389243
136114,18392,74943,582756,7.372790455059725
41788,14570,6424,223031,0.0
60168,58988,17551,153202,47.956222576785
40983,28441,2439,165979,16.82929507356709
103768,16663,36329,26352,20.763144707424253
120810,106067,15315,238081,39.115511960930384
39748,28930,2558,177505,16.63718929254302
145701,142340,44417,773929,36.04062429221487
131937,72302,30413,153990,30.784920075490575
41955,7032,14498,36818,17.815039923727802
26631,25877,4989,83795,40.345274304382116
35836,7906,16421,156078,7.583156602299365
83075,14706,31905,386091,0.9755642491724359
29177,26990,11551,35340,56.03180587449018
62905,44709,24546,150221,39.204912169143945
104221,59501,5442,120875,24.835253931549303
21804,7457,11146,59475,23.909145110988803
117301,59888,54442,557111,20.34530822414131
61899,32196,28969,300303,20.46955524321879
81848,59144,30806,361744,29.08708826116704
117578,66845,69255,92547,48.050783309802846
87232,51830,7252,301326,15.761991012472492
44721,37452,15401,179759,35.55030075356096
53701,38484,19866,215223,30.59021247276587
125493,14332,68142,103093,23.322535918338072
55126,48366,659,167579,29.147135652867977
93731,18460,20190,444073,0.0
30962,10843,10451,138247,8.686615851689165
148803,90217,26840,875610,12.529149277904345
46577,8680,5991,566,14.402172746205208
148065,105950,23988,600356,21.98520919866275
141201,5897,57015,826644,0.0
33444,14644,3434,48754,18.711577562492522
144198,58361,29305,106353,24.677769455887045
96748,12511,160,107295,0.9868421052631593
147772,101746,34641,653969,21.675926427198654
144304,42641,49793,761728,3.5769625235613702
37946,6352,5711,32689,10.082617403678912
95775,18499,40432,353548,8.086557034716783
42074,21042,13044,10927,36.10840424014831
107059,45670,16131,386027,9.327613745691629
54105,12541,9430,198419,0.22465576194436565
81271,72118,23672,436576,31.019736437351575
36476,18547,6374,76405,21.94004276784735
89683,6599,45921,160152,15.23176075733417
142265,5907,81469,692595,0.6406002881945625
24426,22746,11089,16778,61.28592483419306
105976,20050,13964,489279,0.0
145821,17329,3714,448938,0.0
92478,34192,23009,230582,15.971906831895152
143453,14238,31038,738574,0.0
105794,100815,14625,492364,29.90651643760516
94318,72401,24347,409939,26.97507368688904
63663,17054,35788,303854,12.015613464649796
25136,19329,1829,148702,16.359404837683
141893,69461,54935,187333,33.3616527947115
18005,9587,8761,62074,28.848653151902248
28921,25360,8952,97337,39.39680508972719
113127,53258,23588,263194,20.246713870252016
27667,16981,466,128954,8.057252322261178
128920,124789,47084,252172,53.226419484951904
60176,27551,22526,341565,12.865428077638924
25434,10384,1532,6028,21.637964928835416
29535,15060,3625,40830,23.49246656509226
77509,5441,29512,365953,0.0
58165,30450,18887,224548,19.861428694231925
54343,36304,3099,243868,13.24586423274387
63010,16140,37052,307854,11.899857165529276
65548,44051,14830,214125,26.31849942027217
107527,105748,36285,246346,51.21569466273587
82116,52539,46207,210387,41.68852598762726
27716,21283,6258,82067,32.62141001587531
149831,56814,11396,612810,1.551681561225653
52338,44388,15264,118355,42.7640528870037
107851,17113,40430,517474,0.0
147946,5593,41620,390530,0.0
21181,9199,7880,49086,25.009206364194323
115017,102644,9816,512104,25.772885747324306
131720,85741,43772,116565,41.41440176131187
94338,76733,13403,208207,35.31699845237338
101171,82424,53402,106124,56.60376985499798
105215,98439,20479,554287,29.565508720239514
76365,72645,26095,329043,39.68879722385909
146624,102704,85068,474931,42.034489578786555
16724,12125,8609,76645,33.92639320736666
54824,22384,22938,39369,33.55966365095578
31942,5818,8995,67658,9.780539728257462
40484,24321,21548,48337,45.3582896946942
115378,71753,32718,574820,17.527344901107664
20251,6981,5277,70257,10.312824058071207
111140,67209,41955,23547,44.27672305200648
44220,43902,10351,130668,44.22885572139304
138434,12329,36793,75729,12.34902552841065
34677,32668,3791,111943,35.33538079995385
136366,79177,60243,206476,39.1313817227168
99763,36372,30956,453839,7.895161532832812
145081,102590,30857,588371,23.58630695956052
104531,83262,90,30688,38.39301259913327
44358,20862,16937,34126,34.94183687271743
55213,12414,14639,42423,18.005632731421947
20346,18081,2581,63370,33.93492578393787
124977,25739,67196,157049,25.52105587428087
115489,18595,5956,220986,0.5460260284529284
67561,60841,6761,108596,40.99273249359838
68685,30522,16036,62000,27.044332823760648
118662,95193,52328,241441,47.5768569550488
31567,24525,6200,115165,28.4608927044065
46814,23098,2994,47878,22.114538385952923
92193,5517,51633,118259,18.98056251559229
135399,114855,76523,511066,46.14760818026721
132823,32528,22974,455889,2.0020252516506964
86236,64441,45419,463192,33.43046987337075
69488,22716,11874,220961,7.281185240617084
44923,31311,5031,174333,19.925761859181264
34366,20698,14429,191238,21.908572426235224
133978,97604,10255,645082,15.412903611040615
120347,44872,20622,414701,8.26755133073529
119578,53625,59483,667441,17.320242854036692
97379,62855,33437,524405,21.008174247014246
123259,79899,50245,594650,24.594552933254366
64022,33571,6431,320551,5.236325013276687
84519,41278,31945,182089,28.765780475396067
132198,124482,38376,666211,33.69332365088731
39647,35008,3138,211012,22.315559815370648
20736,5758,1535,54021,3.8192033179012324
32721,7568,181,188506,0.0
106354,93681,21016,284495,38.57132782970082
86381,79233,28613,112664,52.59084752433985
38762,9641,10384,207232,0.0
48986,42375,7959,270593,24.751153390764713
130106,98325,18568,456536,25.950302061396094
62756,37503,2388,274834,9.505067244566256
132126,65446,49101,250570,30.149175786749012
72099,45804,32546,355595,25.160751189336878
47592,29197,20264,161111,30.779437720625314
65627,34996,14650,285766,13.82007405488595
136122,45196,75781,394349,24.384706366347835
149091,23818,76195,372117,15.950761615389258
114287,32045,64855,11719,36.20582393448074
29958,9414,11791,64732,20.6515788770946
74778,13856,32138,34512,24.14827890556046
42821,40373,22677,69477,60.212162256836606
29217,27295,11547,67765,50.922579320258755
82116,75194,3939,55426,44.32911978177212
21671,8926,4598,97644,6.552535646716809
55494,52608,30387,37866,65.89090712509461
55916,37363,9735,2047,40.190911367050575
116423,18330,68302,572428,6.755022632984893
29663,18024,790,91868,15.961298587465864
91185,58032,54157,220413,43.49196688051762
25439,16295,3911,118473,14.891505169228353
103159,40877,52719,368189,22.408757355150783
88801,36930,24522,93063,26.599531536807017
27617,13589,253,83796,9.79795053771228
53092,11983,16823,16962,22.36231447299028
51519,47876,6495,165061,35.48778120693336
42675,20511,23953,193900,23.76496777973052
80818,34162,34814,365983,15.723539310549633
71903,62741,23707,421368,31.817239892633133
131654,26768,64317,612885,6.43090980904492
144850,123983,33945,460162,36.28677942699344
61289,18003,19022,125448,16.86746398211751
95537,70557,29610,316904,32.73841548300659
124021,79308,41805,223008,36.46608235702019
57979,20551,7723,123319,12.416133427620345
132744,75605,4132,729481,4.722849996986678
41405,5635,12224,191642,0.0
40805,29516,10161,158936,26.652616100968018
19244,15226,1555,24577,36.40693203076284
42997,24216,5066,251722,7.872991138916667
129679,77652,67580,215891,42.461346864180015
121001,77468,5997,525316,12.286675316732921
37769,19566,7459,137271,15.629352114167705
130095,91318,74117,45603,56.132556977593296
28610,27815,15068,105743,51.19730863334499
72667,71549,18629,123695,50.974101036233776
132016,43438,2868,87365,14.011900072718458
127752,61978,68104,510680,25.59380675057925
29226,18279,6418,84279,25.63727502908369
132265,78091,639,661606,4.713907685328696
53845,17617,7326,4635,21.370879375986632
133127,8826,13332,709157,0.0
72809,57488,37922,38242,57.68613770275653
42512,39737,16783,139835,46.08098889725254
99537,44435,43528,14765,39.071350352130366
146937,56874,1612,280752,10.23853760455161
46986,13480,11909,210282,2.105946452134681
35125,21499,12997,190399,20.4044128113879
107607,95480,38333,264802,46.31027721244901
102492,45409,28504,337426,16.815751473285722
134400,83989,44137,752640,19.38191964285714
34020,25254,9728,153930,25.930922986478542
92190,25236,53269,308826,20.05022236685107
72709,10782,16705,88273,10.53425298106149
139729,103427,37063,339400,35.47488352453678
63993,20473,32200,216189,19.23186911068398
57404,51134,5061,152743,34.76107936729147
51585,22472,29724,273851,19.830086265387223
117971,61607,27460,459197,15.959557857439542
98716,25674,17885,546552,0.0
42668,37324,23362,184949,43.96585262960532
20108,6604,4686,109331,0.7429878655261604
65875,54170,8409,322776,21.72265654648956
120068,85351,29044,550450,22.296198820668295
136599,71010,12234,393981,15.15351503305295
83027,68005,45398,345568,42.01440495260578
121484,112001,15200,425061,33.607265154259
33052,11512,19027,120665,22.187916011133968
63736,56553,9228,289417,27.452067905108578
125017,48792,15370,51248,22.38223601590184
109214,99799,15956,50155,49.23741461717362
42813,6876,17671,230520,0.0
52550,26249,25290,235804,21.78934348239772
93046,50704,28609,205304,28.513208520516734
139997,48525,31030,748522,1.1966327849882497
47472,16239,27668,90040,30.93339231547018
108500,38623,27240,343447,12.01396313364055
62411,36594,4772,147318,20.57313614587172
97375,32929,16858,282920,9.305982028241335
17733,12368,790,22404,30.337788304291436
55046,44339,25385,272773,33.94406496384841
17881,14497,7217,28255,48.781108439125326
40113,20741,23368,22017,46.4110138857727
43952,24311,6525,218021,8.792432653804152
37946,35425,22634,55213,63.26213566647341
128976,21684,57731,215334,17.962799280486294
126543,81370,3700,206364,25.16678125222256
123670,54440,58890,679076,16.05765343252203
26828,7522,13089,66121,21.21123453108693
65352,53705,15653,330326,25.66975762027176
93213,37349,14235,111887,20.14112838338
38053,23972,5210,29297,33.125246366909316
53539,12792,15719,183948,6.51151497039541
93948,84205,46636,500699,39.670775322518836
58900,43959,33980,222644,41.49286926994907
89478,75742,32108,530053,31.67784259818056
64569,18681,21051,287392,5.252210813238555
144891,54326,45668,437073,16.271921651448334
104054,36061,58839,621705,14.946662309954448
94531,38247,20562,434833,5.931017338227672
31109,16487,16446,48883,39.788324922048275
30810,8114,6719,81299,8.697338526452448
129812,67149,52658,72513,39.29686777801744
94342,62549,14112,520792,14.133471836509727
72735,67574,38040,205543,53.2423867464082
144829,103558,30233,41855,42.656822873871945
48134,47681,20528,200788,45.731291810362734
103085,55268,40981,433254,21.69442692923316
88694,78261,26369,168356,46.51983223216904
37896,8359,14469,114652,11.17400253324889
127640,54385,65413,623255,17.38871043560013
123978,110436,61023,39424,62.63691945345142
56118,36866,6911,272586,13.486047257564422
87720,87286,9616,169604,44.47013223894209
68243,60171,18904,99320,47.88930732822414
106712,17415,27380,415677,0.0
21288,7574,11669,36713,31.092399473882
89433,87868,50656,381709,50.44105643330762
132060,112073,10647,412987,30.02116462214145
18721,17943,2244,18350,47.81582180439079
115248,13870,65088,316232,14.888414549493268
128757,27400,70381,708653,7.504951187119929
118642,102978,47637,495,59.43852092850761
32623,11437,596,79481,6.078073751647608
142109,33409,66226,110460,26.50915846287005
97067,16041,29033,332141,3.1181039900275067
120613,116423,66034,107783,65.69436959531726
147061,6674,82742,171781,18.934149774583336
49270,38622,2831,181330,23.090927542114876
51427,13133,9382,280018,0.0
80548,52698,6023,94458,29.839722898147684
40385,37465,4217,95121,38.78482109694194
54953,8615,12367,182454,0.23947737157207172
70289,12200,16587,268734,0.0
98561,83236,38026,423720,36.16278243930155
66755,29001,21486,140446,24.076997977679575
121823,96841,56279,189152,50.46214590019947
104828,40254,31427,65110,28.08629373831419
72506,9164,17447,177379,3.712589302954237
90361,10542,15911,30740,11.175617799714479
97893,50596,20913,266094,20.796686177765515
55101,10916,8530,73167,9.458358287508393
138500,32620,35082,668452,0.0
32008,19520,4247,97525,20.565327418145465
102663,58026,34149,355818,24.23628765962421
68249,29045,22368,277757,14.039546366979735
51453,47011,959,254180,21.728762171301963
99114,79172,53879,189056,52.14682083257663
107494,91794,11272,514208,22.97374737194634
65630,8118,9466,165031,0.0
132649,44623,68826,186757,30.53475714102632
26724,21218,14719,3218,61.12745098039216
28257,27386,8007,88921,44.05899423151784
121521,109962,2198,475562,26.40045753408876
54725,42707,13164,195274,30.800182731841023
127623,100218,66184,739140,35.00689530883932
134503,110698,41932,502907,34.925949607071956
104004,101087,7067,295554,37.10684204453675
66450,26304,11336,94586,19.49902182091798
60272,43550,33323,291753,34.03993562516592
71070,40382,12025,200207,21.092795835092165
125352,30055,5436,415393,0.0
19966,7293,7846,6035,32.47095061604728
112126,85548,57726,630914,33.74141590710451
46239,5741,22703,70789,18.192975626635523
73791,59610,22188,302055,31.951660771638814
87356,51357,31992,374952,22.583108200924947
132142,14007,18899,236304,2.0795053805754424
58117,52924,7759,13556,49.70628215496326
117462,19505,1793,202819,0.27987774769712637
138872,28294,48819,266549,14.65172965032548
84131,28253,21207,169749,16.78554872757961
111671,102468,52514,310162,50.802356923462675
78853,77461,20223,439869,34.37592735850253
143892,32406,30974,828676,0.0
63806,52165,7355,8999,44.78348431182021
123036,78203,18437,464815,18.885163691927563
104748,33579,22495,55276,21.980085538626035
78626,71440,12346,343086,29.893546663953398
40101,37917,12765,102802,47.19184060247874
137627,20314,72424,210628,20.777318404092224
101101,93414,4428,82739,43.85836935341886
38545,36182,8354,61587,47.61512517836296
81080,78618,12331,390952,30.456092747903305
126421,61299,36647,593800,12.35419748301311
33175,32496,9640,62758,51.14122079879428
79335,17015,5601,401807,0.0
56879,41660,30395,64902,52.29153114506232
74815,49118,29618,144119,39.02994051994921
123241,7991,16553,347542,0.0
72983,68641,4549,315138,27.928695723661672
60409,24125,464,301520,0.0
94378,91830,15261,364674,35.79827925999703
143390,117991,85035,849188,39.86470465164935
111548,36201,56504,119051,31.152104923441023
34913,22431,2728,136942,15.637728066909169
62343,50522,36311,29585,61.44418779975298
42688,39915,1668,216107,23.314983133433287
53734,25478,6611,8343,27.85247701641419
115551,39708,21104,62080,21.80128255056209
83862,52899,48680,214050,41.996374997018904
141642,96011,19247,89262,36.176557800652354
26435,8818,10231,118641,9.719500662001135
30803,28992,17303,81816,56.24906664935234
105536,72643,60094,283170,43.77709975742875
145454,119168,42580,236505,44.543807664278745
86087,23794,42457,114444,26.900228838268262
21677,14156,9433,95655,27.994879365225806
96661,34235,41854,179195,25.759458313073523
50776,36785,3377,292237,13.883133763982983
73001,65930,26624,55521,55.94245284311174
44278,16259,3613,222217,0.0
52665,5767,3917,78805,0.9684800151903543
73108,48196,17775,367762,17.68753077638562
133239,74639,41132,145851,34.88449327899489
128429,103775,16833,496087,26.330774202088307
33883,5051,20109,171966,6.192928607266179
87032,45488,5413,503766,3.6207372001103018
17607,5286,1004,34594,7.468052479127621
58870,24411,24177,195026,20.59622897910651
110308,102234,27374,118265,50.9059633027523
87304,57048,40644,392853,28.794728763859617
21927,14725,13113,77809,39.75578054453413
143783,113103,56643,173693,49.04894876306656
22129,11237,155,131273,0.6699353789145448
68326,37895,143,304752,5.51342095249246
112454,92862,39013,376369,38.431491987835024
15671,11120,8352,89541,31.797906961904154
60226,34163,21433,95880,34.63736592169495
75997,55077,25192,372270,25.00335539560772
140618,32888,5221,553854,0.0
84609,32182,26712,462575,6.646515146142846
103319,67935,31307,329491,29.051529728317156
140730,7281,82598,740541,1.0638811909329888
73307,14131,3739,66134,7.167664752342887
125543,107620,52704,446328,41.87824092143728
142188,21524,83981,376529,17.953659943173825
53625,25776,16769,206393,17.29780885780886
51207,42921,13753,37519,48.98890776651629
94370,31802,21617,412894,4.135954222740278
33745,10252,4355,77303,8.898651652096609
89402,77238,11279,116335,41.73715353124092
54813,53807,26589,129958,56.63109116450478
60437,26859,31532,302413,18.089994539768682
51117,13418,9597,11617,19.4983078036661
117825,74013,29911,116608,36.61404625503925
116425,66596,50906,75974,42.82731372127979
61583,58360,14803,86849,49.946819739213744
75321,47545,11825,72250,33.04523306913079
22075,13081,1090,111162,6.60362400906002
79558,76434,38739,368077,44.381143316825465
108689,64202,28581,21826,39.04912180625455
49096,31192,20540,163153,31.885184129053282
131262,57634,55162,384281,24.12560375432342
57173,13802,21205,115878,16.772077728997953
26113,18586,14891,128824,33.731091793359624
122147,5419,1818,74970,0.0
84266,43443,29302,391061,16.48262644482947
52385,51116,19402,91714,54.849861601603514
122425,65459,27728,666862,10.79391464161732
15095,7926,2071,44150,17.117588605498508
52558,47644,12545,73943,47.83829293352106
116390,30930,50818,167091,23.573889509408026
104191,77281,8631,583982,15.399746619189756
65902,35454,3305,255144,9.547206458074108
148552,84884,21992,404170,20.888510420593462
116203,79514,12365,74665,35.257050162216125
74067,35960,8229,88518,22.743867039302256
125696,11484,54491,577579,0.0
57083,53354,1768,324627,22.9726012998616
106459,87899,38399,614084,30.71074310297861
100098,7067,49532,96135,18.521399028951627
130826,11972,34661,84692,11.936312353813461
69758,12432,40394,380251,7.073167235299181
33062,8145,16258,79835,19.91394954933156
54066,9847,11223,19566,15.600192357488996
101472,80390,47563,98042,53.53013639230526
41196,24338,19458,82493,38.42011360326245
